0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0
0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.2235210972270663,6.670563291681199,13.341126583362398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.693359634870152,2.0800789046104557,4.1601578092209115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.34300642572298984,1.0290192771689695,2.058038554337939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.17405386263394468,0.522161587901834,1.044323175803668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.24044764413847097,0.7213429324154129,1.4426858648308258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.5249921118370438,7.574976335511132,15.149952671022264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409,0.1292364449041409
0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231,0.09574088849040231
2.0,10.0,1.0,10.0,18.0,13.0,14.0,10.0,6.0,1.0,6.0,9.0,7.0,4.0,0.0,4.0
6.0,0.0,2.0,6.0,4.0,1.0,11.0,3.0,12.0,8.0,11.0,7.0,0.0,1.0,3.0,0.0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,7.0,10.0,4.0,3.0,1.0,2.0,2.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8.0,2.0,5.0,1.0,0.0,5.0,6.0,13.0,1.0,1.0,7.0,3.0,2.0,0.0,1.0
0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0
0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8.0,13.0,16.0,11.0,20.0,18.0,13.0,25.0,21.0,25.0,23.0,33.0,18.0,12.0,20.0,9.0
7.0,4.0,6.0,4.0,8.0,8.0,6.0,7.0,12.0,9.0,11.0,7.0,4.0,7.0,6.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
1.0,1.0,4.0,8.0,4.0,12.0,4.0,4.0,2.0,2.0,4.0,1.0,0.0,5.0,5.0,1.0
4.0,4.0,4.0,1.0,3.0,3.0,0.0,6.0,1.0,5.0,6.0,3.0,0.0,4.0,7.0,1.0
18.0,23.0,11.0,16.0,29.0,19.0,21.0,26.0,20.0,32.0,35.0,28.0,22.0,24.0,27.0,20.0
6.0,4.0,8.0,7.0,19.0,4.0,8.0,8.0,4.0,1.0,3.0,11.0,4.0,4.0,7.0,6.0
0.0,2.0,3.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,3.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0,4.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,2.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,6.0,1.0,0.0,3.0,0.0,4.0,11.0,0.0,0.0,4.0,0.0,1.0,2.0
7.0,2.0,5.0,5.0,3.0,3.0,6.0,3.0,0.0,4.0,6.0,3.0,4.0,8.0,3.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,4.0,6.0,5.0,7.0,6.0,1.0,13.0,1.0,0.0,0.0,4.0,7.0,0.0,1.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0
10.0,12.0,5.0,8.0,13.0,14.0,17.0,11.0,17.0,13.0,5.0,14.0,20.0,25.0,10.0,5.0
14.0,28.0,19.0,15.0,27.0,30.0,26.0,19.0,39.0,23.0,35.0,31.0,35.0,10.0,16.0,17.0
1.0,0.0,5.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0,4.0,2.0,3.0,6.0
5.0,1.0,4.0,4.0,5.0,5.0,10.0,7.0,3.0,3.0,4.0,1.0,3.0,12.0,8.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,8.0,3.0,7.0,3.0,5.0,6.0,11.0,4.0,12.0,16.0,14.0,4.0,10.0,2.0,7.0
3.0,2.0,6.0,4.0,3.0,10.0,8.0,6.0,2.0,4.0,3.0,6.0,9.0,6.0,6.0,5.0
0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,3.0,14.0,8.0,7.0,15.0,9.0,4.0,2.0,3.0,1.0
12.0,18.0,14.0,12.0,13.0,15.0,9.0,16.0,12.0,24.0,27.0,20.0,16.0,13.0,10.0,8.0
10.0,11.0,11.0,16.0,11.0,12.0,14.0,17.0,14.0,7.0,9.0,11.0,7.0,9.0,11.0,9.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
2.0,2.0,8.0,6.0,6.0,6.0,7.0,1.0,7.0,15.0,14.0,8.0,7.0,4.0,15.0,9.0
8.0,8.0,15.0,8.0,3.0,4.0,8.0,7.0,7.0,11.0,7.0,9.0,6.0,8.0,3.0,8.0
1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,2.0,3.0,1.0,6.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,35.0,14.0,17.0,41.0,43.0,40.0,31.0,33.0,39.0,35.0,40.0,22.0,18.0,16.0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,9.0,3.0,4.0,2.0,1.0,5.0,9.0,1.0,4.0,9.0,2.0,1.0,2.0,5.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2.0,3.0,5.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,6.0,6.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3.0,3.0,3.0,0.0,4.0,13.0,1.0,3.0,3.0,3.0,1.0,6.0,3.0,7.0,9.0,4.0
2.0,0.0,3.0,9.0,0.0,3.0,8.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0
1.0,4.0,2.0,5.0,10.0,10.0,10.0,14.0,16.0,20.0,14.0,10.0,7.0,5.0,7.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0,0.0,7.0,8.0,4.0,4.0,10.0,7.0,5.0,5.0,9.0,12.0,9.0,4.0,12.0,6.0
0.0,0.0,3.0,4.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0
0.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,7.0,2.0,4.0,4.0,4.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,5.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,4.0,2.0,7.0,4.0,6.0,1.0,9.0,11.0,11.0,10.0,6.0,3.0,4.0,1.0,1.0
0.0,0.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,7.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,5.0,4.0,8.0,9.0,5.0,5.0,7.0,5.0,8.0,12.0,6.0,3.0,7.0,6.0,3.0
4.0,6.0,11.0,7.0,12.0,12.0,8.0,9.0,14.0,17.0,7.0,15.0,16.0,12.0,13.0,6.0
1.0,1.0,9.0,7.0,18.0,10.0,1.0,2.0,9.0,7.0,9.0,3.0,0.0,5.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3.0,5.0,2.0,11.0,12.0,12.0,9.0,1.0,11.0,10.0,3.0,1.0,1.0,3.0,3.0,3.0
0.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,11.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0
0.0,0.0,2.0,9.0,8.0,1.0,3.0,4.0,9.0,4.0,5.0,4.0,5.0,3.0,1.0,2.0
0.0,1.0,10.0,3.0,6.0,4.0,4.0,6.0,7.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
1.0,4.0,0.0,1.0,2.0,4.0,4.0,4.0,7.0,7.0,2.0,4.0,1.0,3.0,2.0,0.0
6.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,1.0
0.0,0.0,3.0,0.0,2.0,1.0,6.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,11.0,3.0,1.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8.0,4.0,0.0,4.0,0.0,1.0,8.0,5.0,11.0,0.0,1.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0088114912732364,6.026434473819709,12.052868947639418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6014916873250463,1.804475061975139,3.608950123950278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3021742758534156,0.9065228275602468,1.8130456551204936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1533782312045327,0.4601346936135981,0.9202693872271962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.21128204064478412,0.6338461219343523,1.2676922438687046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.1216888016336695,6.365066404901009,12.730132809802019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196,0.13298088185812196
0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031,0.06097037242399031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.110970741422936,6.332912224268807,12.665824448537615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6374277309045873,1.9122831927137618,3.8245663854275236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.32013613669413604,0.9604084100824082,1.9208168201648164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.16254943073005015,0.4876482921901505,0.975296584380301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.22351986582501163,0.6705595974750348,1.3411191949500696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.3202857849022602,6.960857354706781,13.921714709413562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337,0.13791237101489337
0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088,0.06901850807351088
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,1.0,7.0,3.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0,1.0,3.0,3.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
